uuid,city,type,subtype,timestamp
c43882e5-ed7b-4288-93b3-cc205ebe3dd0,San Joaquín,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T23:31:19Z
2a01519d-722d-425c-9cf2-6701f2aa566e,San Joaquín,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-30T00:11:13Z
bda50877-a5b3-4299-9672-17d58172f4fe,San Joaquín,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-30T00:23:09Z
e744339b-6fae-4600-b0aa-a4cf1f14c70a,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-23T10:53:45Z
af117bfa-dcc4-4494-96ed-06141e2b672b,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-23T16:18:54Z
c3a6c46c-c5b0-4ba8-a810-37b9b218e1c2,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T12:28:28Z
77e1cc7e-4214-4892-8c03-4cb567da6a66,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T13:07:53Z
0a2d4af0-2ac2-448d-952e-b3d61748be37,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T13:12:37Z
7f65ac76-789f-4bf1-936e-81660a141ba2,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T15:18:52Z
9e9045e5-765e-4fd5-89c6-eb45f6420f9d,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T16:32:39Z
736f3771-36d2-4997-ad80-941ae8b14616,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T16:32:47Z
e7354b60-d96d-42e4-9a65-6e79cdcf77eb,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T16:49:55Z
fb0f69e2-5192-4ccc-b944-07cd5efdedfb,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T18:01:43Z
bcf8686f-adb7-4de0-ab83-aaef712c8209,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T18:05:21Z
77ab45d8-6cfb-4112-ac90-03bf425e1c9b,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T18:41:35Z
9db3a82d-0e40-4fd7-b301-b197ef92290c,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T19:12:19Z
450182e3-b332-49dd-9f9d-458a8c140c79,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T19:15:11Z
7acc8236-b25b-4d1d-958e-b5cc595bf8b5,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T20:50:20Z
162acbcd-80d1-4232-b5a4-5a78eaf77e09,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T22:24:30Z
66792546-2648-4080-a64a-43ea6158d27d,San Joaquín,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-06-02T23:43:42Z
1ea8922b-0053-4e73-9bec-f32786bb2298,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:59:18Z
f8c978a8-9c28-4697-b789-b8616b451015,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T13:30:28Z
a62db5a5-b7b0-4584-8aec-1512c3118465,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T16:26:04Z
2a4b4eec-615d-49ce-a48c-836f9f04be2d,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T11:19:13Z
c358950b-8ab6-41a5-9964-edc0db041943,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T11:51:11Z
8ad34e3d-3f3e-4593-b8f0-b15ea431ae8d,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T12:42:32Z
b10289bd-b63d-4b2b-9afc-69c3caf81ec9,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T12:54:43Z
df2bb5fd-d7f5-40c8-b020-70189c39441a,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T13:28:36Z
2d011563-0503-49cc-864b-a4f7ab163f3a,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:06:09Z
b19025e5-0445-439a-ba35-60c01cb10f3e,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:12:00Z
1a1b236c-5d12-401d-962b-a97c20ca0796,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:16:50Z
929be6fe-1951-49e0-a87b-f0940939f955,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:19:02Z
cc442636-7ac3-45f5-a2f2-332e6aa4b0c6,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:19:14Z
a47dd0c3-e9aa-48d7-84a4-855ccd312851,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:23:47Z
cb462881-1ab1-4bb3-9e2d-0a0fbfefc057,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:25:06Z
238edc8d-917a-497b-aa5a-f4fdafd4e066,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-30T00:20:27Z
5ec9f113-678f-42b6-85e3-11542e24e5cd,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-04-30T00:32:12Z
1c97bead-60ea-4286-a612-ffad2573ab84,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:08:54Z
841ba702-7d54-47cf-8484-9441cb933534,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:21:11Z
ba4fdb86-959a-4feb-955d-a5b1a83847f8,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T00:27:36Z
a2d882b9-5a3f-4e46-9fc7-c56993f8e647,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:13:50Z
32f4d19b-1aea-490d-a6bd-bcb27adcf472,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:17:01Z
517e1da7-9e9c-409a-b2f8-7b87e868e3ba,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:31:53Z
8448f48a-0c44-469d-b60e-dd2c397a5e15,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:32:47Z
4390b983-a990-4373-bb0e-69a6c4d08093,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:32:59Z
8d575e36-28ad-47f8-bc1f-200a984a3aaf,San Joaquín,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:33:59Z
b76239a6-324d-43e4-8559-41e85cd03500,San Joaquín,JAM,JAM_MODERATE_TRAFFIC,2025-04-29T15:14:04Z
db21f3fe-a320-4bdd-867e-d9e8099fc77f,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T11:54:03Z
b5b57cbe-6cea-4180-9c90-decda26d1bc5,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T12:14:46Z
ef3be8de-8454-4896-b531-18409b49c16b,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T13:36:04Z
66e9ebc8-c6a2-4a1b-80ab-d87e46bf412b,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T14:18:32Z
e6c362d1-5035-4257-86a5-8d511ae204a9,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T14:27:43Z
2e29a452-d8f3-47b4-9a26-0193426bc673,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T14:54:29Z
8cba97c5-16a1-4a33-a49b-913eea945a83,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T11:45:49Z
2b4c4605-b593-4b5c-be15-bc0640a9ac58,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T11:53:36Z
dd931980-1d4f-4bf9-a7f6-6fa3a281923b,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T13:49:23Z
3ce1f0ce-47f2-4536-82be-dd73f2d072a6,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T13:50:12Z
ba4d7c04-5db7-43db-95ea-b9707cca38a7,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T18:40:58Z
7f241f6d-4cce-4f0b-9276-ba3baf2316dc,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T20:38:20Z
adf520ab-750e-4ab4-9cc9-c3451c55515a,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T20:39:44Z
9d5bc0ca-da65-49a0-b792-f849d43af8e6,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T22:20:22Z
44d22901-3a4c-452a-ae75-e27e7ffbdd55,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T22:33:48Z
f92be3c3-f529-433f-b5cf-7fa138f79cb8,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-30T00:05:54Z
9ab5b78f-f461-4eab-992e-0c54a1c4ce48,San Joaquín,JAM,JAM_STAND_STILL_TRAFFIC,2025-06-02T22:54:39Z
5bc84f88-8fd2-4c28-b6d3-c58dbb7fd7a6,San Joaquín,POLICE,POLICE_HIDING,2025-04-23T14:01:20Z
9f31e586-2875-4b87-b728-17d3aa57a9c7,San Joaquín,POLICE,POLICE_HIDING,2025-04-23T15:12:22Z
ab2d1b75-8070-4db2-a038-7e382712b914,San Joaquín,POLICE,POLICE_HIDING,2025-04-29T20:11:40Z
4a715402-4088-4962-90cb-659b688eb113,San Joaquín,POLICE,POLICE_HIDING,2025-04-30T03:35:14Z
ff1f0e81-292e-4b21-a173-6c5ca0519755,San Miguel,ACCIDENT,ACCIDENT_MAJOR,2025-04-23T05:38:12Z
8e94d419-1346-4723-a779-0ef6684a7869,San Miguel,HAZARD,HAZARD_ON_ROAD,2025-04-23T16:37:58Z
5724dad5-8803-4df9-b331-af512780f1e1,San Miguel,HAZARD,HAZARD_ON_ROAD,2025-04-29T09:50:35Z
ef273101-0ab5-4512-abd7-e433cdcdf797,San Miguel,HAZARD,HAZARD_ON_ROAD,2025-04-30T00:12:06Z
869f063e-d997-440c-abe1-963ddcf9cb12,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T10:58:31Z
31e5e153-40e6-4678-94d8-1268ee744f82,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T13:26:43Z
cad1d915-d928-4298-a9c0-71a5a6b64555,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T13:51:08Z
ea9d51de-c38d-4697-a5ef-da277d3911a5,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T15:58:22Z
e6e43dc3-fac1-486a-bd93-9a102a661434,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T16:19:40Z
61d3c463-6485-4c31-85b9-a6397fbb2989,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T16:23:01Z
59393a17-841f-4b42-922c-366b281dfa72,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T16:53:19Z
80c5a59b-a58d-4153-88aa-cc701f1293c3,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T17:13:25Z
287f4f72-4f55-4ab5-9fae-de5108f99fa0,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-23T17:24:25Z
bdcb8cca-670b-429a-953b-cfc33c602348,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T11:01:41Z
e3150f22-0178-4a5b-abcb-2b7b5bcf6d32,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T13:49:23Z
8aa6b327-e6ee-4e4b-aa80-2a2f6383bcde,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T15:05:12Z
09f2648d-0eda-43a3-bd4c-7de9b8fd155d,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T15:06:10Z
e3cf888c-0a24-458e-a693-ec708f1b6742,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T16:43:40Z
535749e1-7ac0-4275-9071-626035540ecf,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T16:54:08Z
f0982c39-12eb-4420-9e9c-f70872fbe1e2,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T19:23:03Z
7fd591f6-c052-49ad-9c36-00e02a5aa778,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T19:31:00Z
1a939e7a-fb9e-4234-95c1-cdb1c6385bfa,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T23:54:37Z
b080c4d3-6570-4392-8b72-080f6716e5f7,San Miguel,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2025-04-29T23:54:56Z
fb0a5a8b-ce59-4d98-ad24-8300fa475669,San Miguel,HAZARD,HAZARD_ON_ROAD_OBJECT,2025-04-23T17:04:29Z
8cee8f68-d010-4c25-a9d8-85d1b13d3eda,San Miguel,HAZARD,HAZARD_ON_ROAD_OBJECT,2025-04-29T11:20:06Z
8df25091-2fb1-4f90-b359-458cdf07acba,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-04-23T10:06:54Z
e3236476-ef5e-4cad-af19-b0142f78d77b,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-04-23T12:09:16Z
aee7d28b-e3a6-4123-bec0-c21430046069,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-04-29T18:19:54Z
bd0117ec-7e6d-4f27-bbe0-dbc7faccf794,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-04-29T18:57:50Z
cf6cdc18-6913-48dd-a517-653a3dcc45b4,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-04-29T19:06:56Z
e4593dd0-3649-499c-b836-90ae308aa4ae,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-04-29T19:43:27Z
020e4db3-ff9d-43bc-a52d-8f2ddcaa625b,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-06-03T11:00:24Z
e304182d-1184-4511-a6b1-d76ff0238a94,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-06-03T13:05:02Z
5831bb6c-9bce-4435-9843-fdb93bc4ee58,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-06-03T13:05:27Z
9986c2d3-0b48-410d-b73f-abb324ecabed,San Miguel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2025-06-03T13:06:14Z
fa45e37d-60ca-4369-ace6-6e6bd2f10283,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-23T12:47:52Z
6442d7a2-4852-421a-abca-146eb198b539,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T14:26:09Z
d0a6239e-a689-4302-b930-7993a3dc0329,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T15:58:51Z
4083da94-6ce1-4094-bc15-ab5a756208e7,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T18:03:06Z
3f5f1e81-34b6-40bb-b616-46464a3feb19,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T20:39:11Z
a8da90cf-619a-4fdd-af47-7c37afc6f2a2,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T21:44:58Z
040bbe98-1293-41dd-b214-27036c0663d5,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-29T22:49:40Z
5a4ce14e-e911-4955-9802-02bff70f5d90,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-30T00:02:19Z
d7100f7d-2ec6-4d96-aac8-9234b09692ad,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-30T01:42:55Z
52fc14ae-5df7-4083-aa42-aa4d1240261e,San Miguel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,2025-04-30T03:24:04Z
ba26aab3-ee99-4225-88a1-cded8fa98d39,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-23T12:20:22Z
c0f15df0-679b-428f-a65e-7468dbbbb0c6,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-23T17:17:35Z
9de7cd79-e302-4fab-b33e-ec0f609fe30b,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T11:06:37Z
244b286a-b3b4-47c2-a5fb-5f0bca2d069e,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T13:44:06Z
f5712ec5-5484-446c-b2ff-9b336b407fe8,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T16:10:16Z
d4aa4ae0-cb6e-4e0c-864c-f8d9f4d9c61c,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T18:43:24Z
756f85c2-57bc-490d-834f-4875956fa8d0,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T19:13:30Z
ff211360-6f55-4764-8109-abec5e103019,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T19:32:38Z
dabe3bce-9587-49e8-ab01-9e965f2c6e4b,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T19:34:51Z
7407cc0a-eef6-4f54-b013-16f1a4e934f5,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-29T19:59:04Z
9215f834-d1d8-4406-a0f1-0404b8a069f7,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-04-30T00:01:24Z
f31cc4d4-e88c-4c47-a113-cd22d0fa3aba,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-06-03T10:51:16Z
39d1573a-d995-4632-9047-ad6db4434bf0,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-06-03T11:24:26Z
a6e467cd-f08f-485d-8edb-be881742610a,San Miguel,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2025-06-03T13:00:17Z
43d70320-0064-4f4f-9553-e6091f67dea3,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:15:35Z
7d10f31a-fd55-44ae-b58d-2c3a36bd154a,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:17:43Z
b60fa04c-23a9-46ef-a3f1-73c53efb3b7d,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:20:57Z
fee753f5-1c9a-452a-a99b-59eda24cfb03,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:23:05Z
fb17d462-86de-4579-b401-558b7d5aedad,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:26:16Z
9e99f18e-8ec3-4c3b-8e8d-20c46d5f7437,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:27:40Z
29212e00-e525-4a60-b2e2-181d4d5e70e4,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T11:57:02Z
0ac2557d-0709-40b1-b17a-315bdab2ef74,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T16:19:43Z
eeb27807-989c-47fe-b5f5-04c8ea02680a,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T17:05:17Z
2faee812-797f-4803-b38c-8e90ada721bc,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-23T17:33:17Z
9887fa7c-d9ef-4018-9d26-03273a60811a,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T10:10:57Z
f0c87709-b1af-4858-bfa8-61665fbf6258,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T10:44:08Z
4bd1a26e-ae87-4236-843f-b55dc927243c,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T11:27:32Z
8d5e492a-5710-43ac-9ab3-2656a65edeef,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T12:51:44Z
49e31cb7-3980-49f3-8eaa-853ad3dfacec,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T13:01:10Z
f84764f7-8b50-460f-b0a7-23616b82af36,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:26:30Z
b95a1b31-05d7-4ee0-81be-982c875531ff,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:40:52Z
9f6a15f9-9e97-4423-bdef-19310f750a09,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T15:55:50Z
bb1ecd55-93c1-44fe-8905-52b084f7b275,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:00:09Z
440a4778-2a63-4161-8396-2456c897d3b0,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:15:54Z
cae463ee-e651-49b0-8e89-ccfe8af75a84,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:45:50Z
39a4f02a-57ec-49eb-909e-b3280f90d2f5,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:21:13Z
8c806088-c1ee-4b3c-b53e-d0e97fd72053,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:22:06Z
3965df9c-8920-4d05-8281-a3c43672e93c,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:49:59Z
4832e8e9-2d92-4cea-92a5-4ff87a687814,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:52:05Z
93fd9fa9-f588-4151-9154-d74fb87c25b0,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:25:37Z
1f0f69fc-5436-44bd-9555-60f045fcb5b1,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:25:51Z
637cf8f8-48ca-43fb-bccc-0d8ac7243769,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:17:55Z
2262a8b5-98cb-486e-b721-1a18be4f856b,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:43:48Z
7f45d52e-c6eb-4d7c-898f-df4833cb0af3,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:00:40Z
f9857c33-a512-4128-bae7-ed815e4870a5,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:11:18Z
ecc71c2d-85c9-48a6-9d1e-c27d752566c2,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:12:59Z
3ffdefec-c502-4f49-a927-f50a81a59976,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:16:07Z
4778978b-15c0-4100-aa45-8d0b0e61c65f,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:25:46Z
4810df8b-02c5-4082-b0ff-72e0770eb496,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:35:17Z
bf0f591b-6d63-4c7e-a988-1c7ad911d6fe,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:36:00Z
dbfd494d-22e0-4c0b-91b1-6e70123c6927,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:52:41Z
81b32bea-1d1e-4ccc-9958-7450cdf4d3cd,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:59:51Z
0580621e-aae2-4d1c-9562-9c0d470bdfb1,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:01:25Z
2dd6bf5d-e5ae-48c5-86c7-f7f46dab766f,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:52:06Z
ac8b1b52-5925-4c2e-877d-eae8fdd42ddb,San Miguel,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T13:24:47Z
0554f4df-8e03-435c-b9cd-a33d7e956269,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T05:36:26Z
a12743cb-f875-49e6-8c65-ba8b2e1c9ffc,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T10:39:41Z
5686215e-d396-4e42-81b2-778136f06041,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T12:22:56Z
0db95271-195a-4a9b-8b19-f340fcd9f1ad,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T12:37:35Z
83bf8de1-32d3-4b8f-b093-e6389b7585b8,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T12:45:17Z
ea68d274-9ad0-4d0e-a785-617eb000e18c,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T12:47:29Z
00d9cf80-b0f8-425a-afcd-147a96714549,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-23T16:34:43Z
97fa26eb-e3d9-4cad-b90d-65e8f9c256ae,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T11:16:24Z
2aa9ef95-5014-409b-91af-9238cdcd6369,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T11:53:19Z
7f35faab-8c94-4f93-b865-89f79a333a96,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T12:26:13Z
657f66e0-853d-49bb-abbd-5b0c42e6193c,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T18:10:17Z
bfd57a69-4d85-4ca6-8a2d-d705b1b81752,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T18:26:34Z
af1e9d9b-3734-4e01-a099-d9cd00131457,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T18:29:45Z
71acfdf9-a393-409b-8f06-c62e79c307cd,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T18:52:19Z
23d4a3d3-b94c-4e41-ab2f-b61a33d21770,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T19:54:35Z
7fe48f9f-1763-4408-9622-8002807cb589,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T19:56:17Z
be7c5651-d6f0-479a-8b4d-542eed478757,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T20:09:25Z
d77cf03c-806b-4908-9ec7-2487dd38289f,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T21:13:47Z
df55c794-3673-4bcc-bc1e-8495c7918e56,San Miguel,JAM,JAM_STAND_STILL_TRAFFIC,2025-04-29T21:16:06Z
